pathway	Description	p.Val	FDR	Phenotype
GO_PHOSPHATIDYLETHANOLAMINE_ACYL_CHAIN_REMODELING	GO_PHOSPHATIDYLETHANOLAMINE_ACYL_CHAIN_REMODELING	1	1	-1
GO_MATERNAL_PLACENTA_DEVELOPMENT	GO_MATERNAL_PLACENTA_DEVELOPMENT	1	1	-1
GO_CHROMATIN_SILENCING_AT_RDNA	GO_CHROMATIN_SILENCING_AT_RDNA	1	1	-1
GO_RESPONSE_TO_FOLIC_ACID	GO_RESPONSE_TO_FOLIC_ACID	1	1	-1
GO_NEUTRAL_AMINO_ACID_TRANSPORT	GO_NEUTRAL_AMINO_ACID_TRANSPORT	1	1	-1
GO_REGULATION_OF_GLIOGENESIS	GO_REGULATION_OF_GLIOGENESIS	1	1	-1
GO_POSITIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT	GO_POSITIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT	1	1	-1
GO_ACTIVATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVITY	GO_ACTIVATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVITY	1	1	-1
GO_PHOSPHATIDYLCHOLINE_ACYL_CHAIN_REMODELING	GO_PHOSPHATIDYLCHOLINE_ACYL_CHAIN_REMODELING	1	1	-1
GO_MULTI_ORGANISM_MEMBRANE_ORGANIZATION	GO_MULTI_ORGANISM_MEMBRANE_ORGANIZATION	1	1	-1
GO_POSITIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT	GO_POSITIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT	1	1	-1
GO_HISTONE_H4_ACETYLATION	GO_HISTONE_H4_ACETYLATION	1	1	-1
GO_MATING_BEHAVIOR	GO_MATING_BEHAVIOR	1	1	-1
GO_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	GO_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	1	1	-1
GO_PEPTIDYL_ARGININE_METHYLATION	GO_PEPTIDYL_ARGININE_METHYLATION	1	1	-1
GO_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GO_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	1	1	-1
GO_HISTONE_PHOSPHORYLATION	GO_HISTONE_PHOSPHORYLATION	1	1	-1
GO_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT	GO_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT	1	1	-1
GO_PROSTATE_GLANDULAR_ACINUS_DEVELOPMENT	GO_PROSTATE_GLANDULAR_ACINUS_DEVELOPMENT	1	1	-1
GO_PEPTIDE_CATABOLIC_PROCESS	GO_PEPTIDE_CATABOLIC_PROCESS	1	1	-1
GO_RAC_PROTEIN_SIGNAL_TRANSDUCTION	GO_RAC_PROTEIN_SIGNAL_TRANSDUCTION	1	1	-1
GO_CELLULAR_COMPONENT_DISASSEMBLY_INVOLVED_IN_EXECUTION_PHASE_OF_APOPTOSIS	GO_CELLULAR_COMPONENT_DISASSEMBLY_INVOLVED_IN_EXECUTION_PHASE_OF_APOPTOSIS	1	1	-1
GO_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION	GO_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION	1	1	-1
GO_NEURONAL_ACTION_POTENTIAL	GO_NEURONAL_ACTION_POTENTIAL	1	1	-1
GO_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING	GO_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING	1	1	-1
GO_PARASYMPATHETIC_NERVOUS_SYSTEM_DEVELOPMENT	GO_PARASYMPATHETIC_NERVOUS_SYSTEM_DEVELOPMENT	1	1	-1
GO_SERINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	GO_SERINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	1	1	-1
GO_SERTOLI_CELL_DIFFERENTIATION	GO_SERTOLI_CELL_DIFFERENTIATION	1	1	-1
GO_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	GO_NEGATIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORT	1	1	-1
GO_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION	GO_POSITIVE_REGULATION_OF_PROTEIN_POLYMERIZATION	1	1	-1
GO_OLFACTORY_BULB_INTERNEURON_DEVELOPMENT	GO_OLFACTORY_BULB_INTERNEURON_DEVELOPMENT	1	1	-1
GO_FEMALE_GENITALIA_DEVELOPMENT	GO_FEMALE_GENITALIA_DEVELOPMENT	1	1	-1
GO_NEUROBLAST_PROLIFERATION	GO_NEUROBLAST_PROLIFERATION	1	1	-1
GO_MITOCHONDRION_DISTRIBUTION	GO_MITOCHONDRION_DISTRIBUTION	1	1	-1
GO_PEPTIDYL_METHIONINE_MODIFICATION	GO_PEPTIDYL_METHIONINE_MODIFICATION	1	1	-1
GO_VITAMIN_METABOLIC_PROCESS	GO_VITAMIN_METABOLIC_PROCESS	1	1	-1
GO_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST	GO_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST	1	1	-1
GO_NUCLEOTIDE_SUGAR_BIOSYNTHETIC_PROCESS	GO_NUCLEOTIDE_SUGAR_BIOSYNTHETIC_PROCESS	1	1	-1
GO_NEGATIVE_REGULATION_OF_AXONOGENESIS	GO_NEGATIVE_REGULATION_OF_AXONOGENESIS	1	1	-1
GO_LEUKOCYTE_MIGRATION_INVOLVED_IN_INFLAMMATORY_RESPONSE	GO_LEUKOCYTE_MIGRATION_INVOLVED_IN_INFLAMMATORY_RESPONSE	1	1	-1
GO_DEFINITIVE_HEMOPOIESIS	GO_DEFINITIVE_HEMOPOIESIS	1	1	-1
GO_AORTA_MORPHOGENESIS	GO_AORTA_MORPHOGENESIS	1	1	-1
GO_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH	GO_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH	1	1	-1
GO_EPOXYGENASE_P450_PATHWAY	GO_EPOXYGENASE_P450_PATHWAY	1	1	-1
GO_AMINO_ACID_IMPORT	GO_AMINO_ACID_IMPORT	1	1	-1
GO_IMP_BIOSYNTHETIC_PROCESS	GO_IMP_BIOSYNTHETIC_PROCESS	1	1	-1
GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_17_PRODUCTION	GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_17_PRODUCTION	1	1	-1
GO_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	GO_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	1	1	-1
GO_HISTONE_H3_ACETYLATION	GO_HISTONE_H3_ACETYLATION	1	1	-1
GO_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING	GO_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING	1	1	-1
GO_DNA_PACKAGING	GO_DNA_PACKAGING	1	1	-1
GO_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS	GO_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS	1	1	-1
GO_BINDING_OF_SPERM_TO_ZONA_PELLUCIDA	GO_BINDING_OF_SPERM_TO_ZONA_PELLUCIDA	1	1	-1
GO_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS_EXONUCLEOLYTIC	GO_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS_EXONUCLEOLYTIC	1	1	-1
GO_ADAPTATION_OF_SIGNALING_PATHWAY	GO_ADAPTATION_OF_SIGNALING_PATHWAY	1	1	-1
GO_TRANSCYTOSIS	GO_TRANSCYTOSIS	1	1	-1
GO_EPITHELIAL_CELL_MATURATION	GO_EPITHELIAL_CELL_MATURATION	1	1	-1
GO_NEGATIVE_REGULATION_OF_GENE_SILENCING	GO_NEGATIVE_REGULATION_OF_GENE_SILENCING	1	1	-1
GO_PEPTIDYL_LYSINE_DIMETHYLATION	GO_PEPTIDYL_LYSINE_DIMETHYLATION	1	1	-1
GO_PROTEIN_IMPORT_INTO_PEROXISOME_MATRIX	GO_PROTEIN_IMPORT_INTO_PEROXISOME_MATRIX	1	1	-1
GO_POSITIVE_REGULATION_OF_ATPASE_ACTIVITY	GO_POSITIVE_REGULATION_OF_ATPASE_ACTIVITY	1	1	-1
GO_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTAXIS	GO_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTAXIS	1	1	-1
GO_RESPONSE_TO_MISFOLDED_PROTEIN	GO_RESPONSE_TO_MISFOLDED_PROTEIN	1	1	-1
GO_NEGATIVE_REGULATION_OF_NEURON_DEATH	GO_NEGATIVE_REGULATION_OF_NEURON_DEATH	1	1	-1
GO_DEFENSE_RESPONSE_TO_FUNGUS	GO_DEFENSE_RESPONSE_TO_FUNGUS	1	1	-1
GO_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING	GO_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING	1	1	-1
GO_REGULATION_OF_FILOPODIUM_ASSEMBLY	GO_REGULATION_OF_FILOPODIUM_ASSEMBLY	1	1	-1
GO_REGULATION_OF_CELL_PROJECTION_SIZE	GO_REGULATION_OF_CELL_PROJECTION_SIZE	1	1	-1
GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC	GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_EXONUCLEOLYTIC	1	1	-1
GO_NEGATIVE_REGULATION_OF_RYANODINE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY	GO_NEGATIVE_REGULATION_OF_RYANODINE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY	1	1	-1
GO_POSITIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY	GO_POSITIVE_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY	1	1	-1
GO_RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY	GO_RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY	1	1	-1
GO_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY	GO_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY	1	1	-1
GO_REGULATION_OF_NEUTROPHIL_MIGRATION	GO_REGULATION_OF_NEUTROPHIL_MIGRATION	1	1	-1
GO_PENTOSE_METABOLIC_PROCESS	GO_PENTOSE_METABOLIC_PROCESS	1	1	-1
GO_ALKALOID_METABOLIC_PROCESS	GO_ALKALOID_METABOLIC_PROCESS	1	1	-1
GO_POSITIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH	GO_POSITIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_CELL_DEATH	1	1	-1
GO_CENTROMERE_COMPLEX_ASSEMBLY	GO_CENTROMERE_COMPLEX_ASSEMBLY	1	1	-1
GO_RRNA_CONTAINING_RIBONUCLEOPROTEIN_COMPLEX_EXPORT_FROM_NUCLEUS	GO_RRNA_CONTAINING_RIBONUCLEOPROTEIN_COMPLEX_EXPORT_FROM_NUCLEUS	1	1	-1
GO_MITOTIC_SISTER_CHROMATID_COHESION	GO_MITOTIC_SISTER_CHROMATID_COHESION	1	1	-1
GO_KINETOCHORE_ORGANIZATION	GO_KINETOCHORE_ORGANIZATION	1	1	-1
GO_NEGATIVE_REGULATION_OF_GLUCOSE_IMPORT	GO_NEGATIVE_REGULATION_OF_GLUCOSE_IMPORT	1	1	-1
GO_GLUCOSE_CATABOLIC_PROCESS	GO_GLUCOSE_CATABOLIC_PROCESS	1	1	-1
GO_REGULATION_OF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY	GO_REGULATION_OF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY	1	1	-1
GO_REGULATION_OF_TRANSCRIPTION_INVOLVED_IN_G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE	GO_REGULATION_OF_TRANSCRIPTION_INVOLVED_IN_G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE	1	1	-1
GO_POSITIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS	GO_POSITIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS	1	1	-1
GO_AXONAL_FASCICULATION	GO_AXONAL_FASCICULATION	1	1	-1
GO_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM	GO_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM	1	1	-1
GO_POSITIVE_REGULATION_OF_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION	GO_POSITIVE_REGULATION_OF_PATHWAY_RESTRICTED_SMAD_PROTEIN_PHOSPHORYLATION	1	1	-1
GO_FOLIC_ACID_METABOLIC_PROCESS	GO_FOLIC_ACID_METABOLIC_PROCESS	1	1	-1
GO_RESPONSE_TO_WATER	GO_RESPONSE_TO_WATER	1	1	-1
GO_REGULATION_OF_CARBOHYDRATE_CATABOLIC_PROCESS	GO_REGULATION_OF_CARBOHYDRATE_CATABOLIC_PROCESS	1	1	-1
GO_REGULATION_OF_RESPIRATORY_GASEOUS_EXCHANGE	GO_REGULATION_OF_RESPIRATORY_GASEOUS_EXCHANGE	1	1	-1
GO_CEREBELLAR_PURKINJE_CELL_LAYER_DEVELOPMENT	GO_CEREBELLAR_PURKINJE_CELL_LAYER_DEVELOPMENT	1	1	-1
GO_PHOSPHOLIPID_EFFLUX	GO_PHOSPHOLIPID_EFFLUX	1	1	-1
GO_TRNA_PROCESSING	GO_TRNA_PROCESSING	1	1	-1
GO_REGULATION_OF_SYNAPSE_MATURATION	GO_REGULATION_OF_SYNAPSE_MATURATION	1	1	-1
GO_REGULATION_OF_VASCULAR_PERMEABILITY	GO_REGULATION_OF_VASCULAR_PERMEABILITY	1	1	-1
GO_SUBPALLIUM_DEVELOPMENT	GO_SUBPALLIUM_DEVELOPMENT	1	1	-1
GO_SOMATIC_RECOMBINATION_OF_IMMUNOGLOBULIN_GENE_SEGMENTS	GO_SOMATIC_RECOMBINATION_OF_IMMUNOGLOBULIN_GENE_SEGMENTS	1	1	-1
GO_B_CELL_RECEPTOR_SIGNALING_PATHWAY	GO_B_CELL_RECEPTOR_SIGNALING_PATHWAY	1	1	-1
GO_SIGNAL_PEPTIDE_PROCESSING	GO_SIGNAL_PEPTIDE_PROCESSING	1	1	-1
GO_EPITHELIAL_CELL_FATE_COMMITMENT	GO_EPITHELIAL_CELL_FATE_COMMITMENT	1	1	-1
GO_SODIUM_ION_TRANSPORT	GO_SODIUM_ION_TRANSPORT	1	1	-1
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_2_BIOSYNTHETIC_PROCESS	GO_POSITIVE_REGULATION_OF_INTERLEUKIN_2_BIOSYNTHETIC_PROCESS	1	1	-1
GO_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM	GO_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM	1	1	-1
GO_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY	GO_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY	1	1	-1
GO_POSITIVE_REGULATION_OF_ASTROCYTE_DIFFERENTIATION	GO_POSITIVE_REGULATION_OF_ASTROCYTE_DIFFERENTIATION	1	1	-1
GO_LEUKOTRIENE_METABOLIC_PROCESS	GO_LEUKOTRIENE_METABOLIC_PROCESS	1	1	-1
GO_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION	GO_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION	1	1	-1
GO_RRNA_METHYLATION	GO_RRNA_METHYLATION	1	1	-1
GO_EMBRYONIC_CAMERA_TYPE_EYE_FORMATION	GO_EMBRYONIC_CAMERA_TYPE_EYE_FORMATION	1	1	-1
GO_NEGATIVE_REGULATION_OF_RECEPTOR_BINDING	GO_NEGATIVE_REGULATION_OF_RECEPTOR_BINDING	1	1	-1
GO_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC	GO_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC	1	1	-1
GO_DOPAMINE_TRANSPORT	GO_DOPAMINE_TRANSPORT	1	1	-1
GO_POSITIVE_REGULATION_OF_GLUCONEOGENESIS	GO_POSITIVE_REGULATION_OF_GLUCONEOGENESIS	1	1	-1
GO_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT	GO_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT	1	1	-1
GO_POSITIVE_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS	GO_POSITIVE_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS	1	1	-1
GO_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	GO_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	1	1	-1
GO_N_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION	GO_N_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION	1	1	-1
GO_MANNOSYLATION	GO_MANNOSYLATION	1	1	-1
GO_DNA_REPLICATION_INDEPENDENT_NUCLEOSOME_ORGANIZATION	GO_DNA_REPLICATION_INDEPENDENT_NUCLEOSOME_ORGANIZATION	1	1	-1
GO_BILE_ACID_METABOLIC_PROCESS	GO_BILE_ACID_METABOLIC_PROCESS	1	1	-1
GO_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	GO_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT	1	1	-1
GO_INNERVATION	GO_INNERVATION	1	1	-1
GO_ALCOHOL_BIOSYNTHETIC_PROCESS	GO_ALCOHOL_BIOSYNTHETIC_PROCESS	1	1	-1
GO_ADIPOSE_TISSUE_DEVELOPMENT	GO_ADIPOSE_TISSUE_DEVELOPMENT	1	1	-1
GO_PROTEIN_TARGETING_TO_LYSOSOME	GO_PROTEIN_TARGETING_TO_LYSOSOME	1	1	-1
GO_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND	GO_NEGATIVE_REGULATION_OF_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND	1	1	-1
GO_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	GO_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	1	1	-1
GO_NEGATIVE_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS	GO_NEGATIVE_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS	1	1	-1
GO_RESPONSE_TO_UV_B	GO_RESPONSE_TO_UV_B	1	1	-1
GO_PROTEIN_AUTOPROCESSING	GO_PROTEIN_AUTOPROCESSING	1	1	-1
GO_ERYTHROCYTE_DEVELOPMENT	GO_ERYTHROCYTE_DEVELOPMENT	1	1	-1
GO_PHOSPHATIDYLINOSITOL_ACYL_CHAIN_REMODELING	GO_PHOSPHATIDYLINOSITOL_ACYL_CHAIN_REMODELING	1	1	-1
GO_POLYOL_BIOSYNTHETIC_PROCESS	GO_POLYOL_BIOSYNTHETIC_PROCESS	1	1	-1
GO_MONOAMINE_TRANSPORT	GO_MONOAMINE_TRANSPORT	1	1	-1
GO_POSITIVE_REGULATION_OF_CAMP_MEDIATED_SIGNALING	GO_POSITIVE_REGULATION_OF_CAMP_MEDIATED_SIGNALING	1	1	-1
GO_RESPONSE_TO_REDOX_STATE	GO_RESPONSE_TO_REDOX_STATE	1	1	-1
GO_REGULATION_OF_GLUCONEOGENESIS	GO_REGULATION_OF_GLUCONEOGENESIS	1	1	-1
GO_POST_EMBRYONIC_DEVELOPMENT	GO_POST_EMBRYONIC_DEVELOPMENT	1	1	-1
GO_CORTICAL_CYTOSKELETON_ORGANIZATION	GO_CORTICAL_CYTOSKELETON_ORGANIZATION	1	1	-1
GO_UTERUS_DEVELOPMENT	GO_UTERUS_DEVELOPMENT	1	1	-1
GO_NEURAL_TUBE_PATTERNING	GO_NEURAL_TUBE_PATTERNING	1	1	-1
GO_RESPONSE_TO_HISTAMINE	GO_RESPONSE_TO_HISTAMINE	1	1	-1
GO_REGULATION_OF_SISTER_CHROMATID_SEGREGATION	GO_REGULATION_OF_SISTER_CHROMATID_SEGREGATION	1	1	-1
GO_SIALYLATION	GO_SIALYLATION	1	1	-1
GO_POSITIVE_REGULATION_OF_AMINO_ACID_TRANSPORT	GO_POSITIVE_REGULATION_OF_AMINO_ACID_TRANSPORT	1	1	-1
GO_RNA_INTERFERENCE	GO_RNA_INTERFERENCE	1	1	-1
GO_WALKING_BEHAVIOR	GO_WALKING_BEHAVIOR	1	1	-1
GO_REGULATION_OF_TELOMERASE_ACTIVITY	GO_REGULATION_OF_TELOMERASE_ACTIVITY	1	1	-1
GO_NEGATIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	GO_NEGATIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	1	1	-1
GO_POSITIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS	GO_POSITIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS	1	1	-1
GO_REGULATION_OF_LYMPHOCYTE_MIGRATION	GO_REGULATION_OF_LYMPHOCYTE_MIGRATION	1	1	-1
GO_BONE_MATURATION	GO_BONE_MATURATION	1	1	-1
GO_AZOLE_TRANSMEMBRANE_TRANSPORT	GO_AZOLE_TRANSMEMBRANE_TRANSPORT	1	1	-1
GO_NEURAL_CREST_CELL_DIFFERENTIATION	GO_NEURAL_CREST_CELL_DIFFERENTIATION	1	1	-1
GO_CALCIUM_ION_IMPORT_INTO_CYTOSOL	GO_CALCIUM_ION_IMPORT_INTO_CYTOSOL	1	1	-1
GO_MICROTUBULE_POLYMERIZATION	GO_MICROTUBULE_POLYMERIZATION	1	1	-1
GO_POSITIVE_REGULATION_OF_MYELINATION	GO_POSITIVE_REGULATION_OF_MYELINATION	1	1	-1
GO_SPLICEOSOMAL_SNRNP_ASSEMBLY	GO_SPLICEOSOMAL_SNRNP_ASSEMBLY	1	1	-1
GO_OLIGOSACCHARIDE_LIPID_INTERMEDIATE_BIOSYNTHETIC_PROCESS	GO_OLIGOSACCHARIDE_LIPID_INTERMEDIATE_BIOSYNTHETIC_PROCESS	1	1	-1
GO_REGULATION_OF_GONADOTROPIN_SECRETION	GO_REGULATION_OF_GONADOTROPIN_SECRETION	1	1	-1
GO_RESPONSE_TO_LEAD_ION	GO_RESPONSE_TO_LEAD_ION	1	1	-1
GO_ALCOHOL_CATABOLIC_PROCESS	GO_ALCOHOL_CATABOLIC_PROCESS	1	1	-1
GO_COPULATION	GO_COPULATION	1	1	-1
GO_NEPHRIC_DUCT_MORPHOGENESIS	GO_NEPHRIC_DUCT_MORPHOGENESIS	1	1	-1
GO_ESTROGEN_METABOLIC_PROCESS	GO_ESTROGEN_METABOLIC_PROCESS	1	1	-1
GO_SYNAPSIS	GO_SYNAPSIS	1	1	-1
GO_ORGANELLE_DISASSEMBLY	GO_ORGANELLE_DISASSEMBLY	1	1	-1
GO_REGULATION_OF_ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT	GO_REGULATION_OF_ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT	1	1	-1
GO_LOCOMOTORY_EXPLORATION_BEHAVIOR	GO_LOCOMOTORY_EXPLORATION_BEHAVIOR	1	1	-1
GO_NUCLEAR_CHROMOSOME_SEGREGATION	GO_NUCLEAR_CHROMOSOME_SEGREGATION	1	1	-1
GO_AUDITORY_RECEPTOR_CELL_MORPHOGENESIS	GO_AUDITORY_RECEPTOR_CELL_MORPHOGENESIS	1	1	-1
GO_REGULATION_OF_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH	GO_REGULATION_OF_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH	1	1	-1
GO_FILOPODIUM_ASSEMBLY	GO_FILOPODIUM_ASSEMBLY	1	1	-1
GO_POSITIVE_REGULATION_OF_MESONEPHROS_DEVELOPMENT	GO_POSITIVE_REGULATION_OF_MESONEPHROS_DEVELOPMENT	1	1	-1
GO_GLYCOSIDE_METABOLIC_PROCESS	GO_GLYCOSIDE_METABOLIC_PROCESS	1	1	-1
GO_HETEROTYPIC_CELL_CELL_ADHESION	GO_HETEROTYPIC_CELL_CELL_ADHESION	1	1	-1
GO_NEGATIVE_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	GO_NEGATIVE_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION	1	1	-1
GO_METAPHASE_PLATE_CONGRESSION	GO_METAPHASE_PLATE_CONGRESSION	1	1	-1
GO_REGULATION_OF_DEVELOPMENTAL_PIGMENTATION	GO_REGULATION_OF_DEVELOPMENTAL_PIGMENTATION	1	1	-1
GO_POSITIVE_REGULATION_OF_ANION_TRANSPORT	GO_POSITIVE_REGULATION_OF_ANION_TRANSPORT	1	1	-1
GO_REGULATION_OF_MONOCYTE_CHEMOTAXIS	GO_REGULATION_OF_MONOCYTE_CHEMOTAXIS	1	1	-1
GO_T_CELL_SELECTION	GO_T_CELL_SELECTION	1	1	-1
GO_NEGATIVE_CHEMOTAXIS	GO_NEGATIVE_CHEMOTAXIS	1	1	-1
GO_PHAGOCYTOSIS_RECOGNITION	GO_PHAGOCYTOSIS_RECOGNITION	1	1	-1
GO_THYROID_HORMONE_GENERATION	GO_THYROID_HORMONE_GENERATION	1	1	-1
GO_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS	GO_CENTRAL_NERVOUS_SYSTEM_NEURON_AXONOGENESIS	1	1	-1
GO_V_D_J_RECOMBINATION	GO_V_D_J_RECOMBINATION	1	1	-1
GO_METANEPHROS_MORPHOGENESIS	GO_METANEPHROS_MORPHOGENESIS	1	1	-1
GO_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE	GO_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE	1	1	-1
GO_HISTONE_H3_DEACETYLATION	GO_HISTONE_H3_DEACETYLATION	1	1	-1
GO_REGULATION_OF_SYNAPTIC_VESICLE_TRANSPORT	GO_REGULATION_OF_SYNAPTIC_VESICLE_TRANSPORT	1	1	-1
GO_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	GO_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_CELL_DIFFERENTIATION	1	1	-1
GO_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	GO_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	1	1	-1
GO_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	GO_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	1	1	-1
